,comment,goodorbad
693,Best horror film of the year.,1
694,Horrifying decent into a wasteland of stop-motion animated bodily fluids & nightmarish oddities. Insane amount of world building with no dialogue & plenty of famous stop-motion characters from the history of cinema just lingering.,1
695,"this move fundamentally changed me somehow and i'm not sure how to cope with it lol.
not only is it a visual masterpiece, the storytelling and world-building absolutely astounded me. when i watched Mad God i felt the themes and ideas so intimately i had to step back several times. how i see it, to truly understand the story, you have to look behind the main character and think, ""how did we get here?""
in my opinion, if you need dialogue or a coherent ""plot"" with the MC to understand the movie, you aren't understanding it. the assassin is like the stick of celery i use to shovel ranch dressing into my mouth at a party. yeah, i take a bite of celery every time, but i'm doing it to taste the ranch.
i love this movie to pieces, and i could spend days pouring over every detail and shoving it into my body right next to the gallon of ranch. i could ramble on for probably forever, but if you're wondering whether to watch it or not: absolutely do. just maybe not when you're eating.",1
696,"The credit that I do give this has much more to do with the visual creativity.  It is otherwise bleak throughout, seemingly without much purpose in the story.  It's a gore-fest.  I was hoping for more of a story.  The filmmaker is exceptional at his craft visually though.  It might be accurate to call it a visual masterpiece, but I am not too certain about there being any sort of quality storytelling though.",1
697,astonishing journey...,1
698,absolutely adorable duet of an impossible match of misfits,1
699,"What an absolute gem. This was a unique cinema experience to say the least. Funny, Sweet , And Angry in the best way possible. Can't believe I've left this on my must watch lift for so long. All and all a very solid film with some great characters.",1
700,If you just started it and are about 15 in and hate it...give it a chance! It turned out to be one of the cutest movies I have seen in a while. Let it play out and give it a chance. Loved this movie!,1
701,It's so great to see a movie that's a fresh idea and not a remake or sequel.,1
702,If you don't love this movie then you ain't no good as movie watching. This is like 100 times better than any lame major studio film.,1
703,"Well, this came out of nowhere.  A quirky comedy from the mind of Adam Carter Rehmeier.  This gets everyday suburban American life thanks in large part to the casting.  An unlikely love story with a fantastic chemistry in every scene.  The two leads, Kyle Gallner and Emily Skeggs shouldn't work, but it somehow does.  I found myself captivated and wondering where it was going next.  At times it gave me a certain Thelma & Louise feel, but even the conclusion is logical.  Hard to believe it took nearly four years of sitting on the shelf for this to get a run in theaters.  Final Score: 8.7/10",1
704,"I wish I could do anything in my life as well as Emily and Kyle own these two characters. So much of the movie is made of single shots - close ups of the actors from their shoulders up. The shape of the lips, the blink of the eyes, the small sounds and small smiles, the tears - these are the marks of actors who have become Patty and Simon. Because, when you're face to face, there's nowhere to hide.

The start is slow and boring - just like so much of America. And then it builds. And builds, and catches aflame. By the end I desperately wanted these characters to be happy.

Don't like the language? You're one of the parents that Simon is railing against, you're unhappy with a little too much cumin, and you don't remember life 40 years ago, or didn't really live it. The talk is raw, but it's real, and, for some of us, it's truth. Emily is on a Hero's Journey - try and keep up.

Mildred : ""Hey Johnny, what are you rebelling against?""
Johnny : ""Whadda you got?""",1
705,"This one didn't quite do it for me. There's a fair amount of funny scenes but they all included ancillary or side characters while almost every scene with exclusively the 2 leads fell flat. Neither of them are all that endearing or interesting, and this being a coming of age rom com...it kind of needed better character doing the coming of age rom com-ing.",0
706,Cute indie movie. Dark humor with heart,1
707,"This movie was such a surprise. For some reason I had never heard of it. Started watching it, and in the beginning I wasn't sure about. Didn't think I liked it. But pushed through. Then as soon as the leads were together on screen, it all fell into place for me. And it just exploded into a movie that I LOVED. And now I am OBSESSED WITH IT. Can't believe that there was ever a single second I was unsure of. I Absolutely Love it.",1
708,"Tons of potential. Well filmed. Well scored. Well acted. But the story just never leaves you satisfied. It ends just as it began. And ultimately, you have learned nothing from the experience.",0
709,"Adolescence is a time for finding oneself, especially when it comes to our sense of personal power. That's rarely easy, but it can be especially difficult for a teenage girl trapped in a household with a chauvinistic father, a condition not uncommon in many traditional Eastern European households. Such is the fate of a quiet but independently minded Croatian adolescent who longs for freedom from under the thumb of her domineering dad and capitulating mother. But the potential for profound change arises when a wealthy old friend of her father pays a visit to their coastal fishing village, one that could transform her life and that of her mother, provided they have the courage to act on it. Director Antoneta Alamat Kusijanović's debut feature from Executive Producer Martin Scorsese presents an intense, intimate character study of an individual's search for empowerment in the face of oppressing odds and confusing circumstances that, like the clandestine behavior of the moray eels she and her father routinely hunt, deceptively conceal much of what's actually going on. This winner of the 2021 Cannes Film Festival Golden Camera Award for best first feature simmers slowly but builds tension well, engaging viewers handily, despite some repetitive narrative elements and occasional ""atmospheric"" camera work whose deliberate murkiness goes a little overboard in metaphorically depicting the intended character of the story. A number of films with themes similar to those explored here have emerged from this region in recent years, such as ""Hive"" (2021) and ""God Exists, Her Name is Petrunya"" (2019). That's an indication that there's a need for the expression of these notions, and, thankfully, filmmakers have successfully risen to the occasion, making the world more aware about conditions for women desperately in need of reform.",1
710,"Gripping and raw, this is a story of a family dynamic that is claustrophobic, beautiful and complex. A think piece that will keep you on the edge of your seat. Highly recommend.",1
711,"Not getting it, disjointed jumps all over the place, probably just me",0
712,"Not a good movie. At the beginning there is a mystery for the viewer, but we never find what it was. Did the filmmakers even know?",0
713,"Wasn't sure what to expect, but was let down.
Feels like a project 4 friends threw together.
I like the 2 main actors, and would watch them do more acting, but overall, the ending especially, left me wanting for more.",0
714,"Something in the Dirt is a new model Under the Silver Lake. Los Angeles again, strange unsolved events, deaths, and strange characters. I recommend this peculiar movie to anyone who wants to watch a mind-blowing film.",1
715,"This film will likely polarize the audience based on their expectations before and during the viewing of the film, and the extent to which they accept the lack of definitive answers to what is happening. If you focus on the psychological aspects - the dynamics between the protagonists, the ""human too human"" attempt to make sense of the unexplainable, and the search for a purpose in life, - you may be satisfied. If you focus on the sci-fi aspects and expect the film to develop them you may be disappointed. I felt like the first focus was overused (although that may have been the film's main purpose). I also felt that the second axis was so exciting, built up gradually through a rather original setting, a specific use of camera and images, and the mix between science, alternative parascientist theories and today's access to all kinds of information, that deception was almost inevitable for the audience who expected more from these developments. Also, your attention can be grabbed - like the characters - to find what makes sense in all this interesting mess, to the point of feeling frustrated at the end.",0
716,"I keep waiting for these directors to make another 'Spring' but have come to the conclusion it's unlikely to happen. This is the latest and worst of the recent bunch - kind of like a no-budget 'Under The Silver Lake' only nowhere near as interesting. Meandering, overlong, unfocused, and flat, uninvolving characters make it one to avoid.",0
717,The greatest indie acting/directing duo there ever was. Masters of artistic science fiction storytelling. Atmospheric and entertaining at its core.,1
718,"When a pair of Los Angeles friends/neighbors (actors/directors Aaron Moorehead and Justin Benson) begin investigating a series of bizarre paranormal events in their apartment building, they believe they're onto unlocking a grand, unified theory of everything, one that's potentially dangerous but eminently enlightening (and really cool). But, with each ""revelation"" they come upon, they sink deeper and deeper into a rabbit hole of confusion and chaos that fails to provide them with clear answers and begins to affect their relationship. The result is an aimlessly protracted stream of consciousness exercise that extends into so many areas of allegedly profound exploration and supposed metaphysical significance that the overall narrative comes across like a combination of intellectual masturbation and navel contemplation writ large, punctuated by pointedly polite insults thrown toward one another about how each of them is wasting his life (talk about irony). While this Independent Spirit Award nominee for the John Cassavettes Award has its share of clever editing, inventive cinematography and moments of genuinely inspired humor, much of the film plays like a collection of half-baked ideas, inside jokes and failed attempts at lamely connecting profound insights that arose between its collaborators over an evening of bong hits. Whatever movie industry clout, filmmaking credibility and cinematic goodwill the directors may have amassed in their previous effort, ""The Endless"" (2017), they've squandered it here with this meandering, unfocused workshop on how not to make a movie. But, then, that's probably best evidenced in one of the picture's closing credits, which says that the film is dedicated to friends making movies together – and, based on the results of this offering, it's readily apparent what that gets you.",0
719,"I Love this movie! It's starts a bit campy but get interesting very quickly. It also goes meta which I really enjoyed. It's an intelligent, high concept film packed into a low budget format. The only weird thing about any of this is that the audience scored it a 46%. WTF? Maybe this is why Hollywood won't make too many smart films.  #WHATSINTHEDIRT",1
720,"Nowhere near as good as some of Justin Benson's other movies. Original approach, but too long, and beats the conceit to death. I was literally nodding. I had to wake myself up to finish it. Getting put to sleep is not a good sign of how entertaining something is. How cool it's supposed to be doesn't translate. It's not that cool. Not that funny either. It's eh.",0
721,What can I say? Me and the kids have been singing along for the last few days and just can't stop.,1
722,"Loved this musical - the songs, plot, acting, singing, dancing, and scenery!",1
723,"Well this was a nice little surprise! Not only a great retelling one of Roald Dahl's iconic stories, but a fantastic musical adaptation as well! Tim Minchin's song lyrics are quite clever and catchy,  and his music transposes from stage to film excellently, allowing for some great musical sequences with clever visuals that play with the lyrics! The sequences are staged and filmed so well and with so much energy, and the singing and dancing was so impressive, especially considering most of the cast is young children! These kids are so talented, I was blown away by the young cast, especially by Alisha Weir as Matilda, who really proves herself a gifted actress! She brings pathos to the role and shows she's no pushover no matter the consequences; she can really hold her own as an actress! I also really liked Emma Thompson as Trunchbull and she seems to be enjoying every evil second of it! Lashana Lynch was great too! One would have to possess a heart of stone to not experience some joy while watching this — it's a delight! I really enjoyed it… and it's going to be months before I get ""Revolting Children"" out of my head!",1
724,"I didn't think it was possible, but this stage musical translated extremely well to film. This movie impresses with some lovely visuals, a few chops and changes in the musical arrangement, a darker tone to the traditional story and some excellent performances from the adult and child actors alike.
This movie keeps the keystones included in the OG movie version whilst offering up something completely different. Judge it on its own merit and you'll be watching it time and time again.",1
725,Im seeing a lot of misguided low reviews because they they think this is a musical based off the 1996 movie. This musical is based on the west-end/Broadway musical that was based on the book. Fantastic musical! Super catchy songs. Amazing talent ,1
726,Crackalackin+pizzazz,1
727,"Great movie, but it lost some of the best parts in the transition from stage to screen.",1
728,Lack the charm of the 90s movie. I didn't enjoy it at all.,0
729,Loved it! An amazing and artistic take on this classic story. Emma Thomson was fabulous as Trunchbull ,1
730,"Did not like it, original movie is better in my opinion",0
731,"If you can handle the annoying nature of the main character, it's a fun ride. that being said, this is meant to showcase the absolute most annoying of internet personalities so under that context, it's excusable. It moves quickly and has plenty of humor mixed in with some genuinely fun gore.",0
732,"A famous youtuber decides to broadcast a livestream event: one night alone in a haunted house. ""Deadstream"" is a horror-comedy movie that is not able to deliver neither funny jokes or effective jump scares. Unfortunately, it fails on both ends.",0
733,"It's basically Dashcam, but way lower budget and worse acting. And i would love to hear the explanation on how did it even got better rating...",0
734,"Funny entertaining watch. Its good and can be scary fun at times. Its different and in a good way its not bad at all. The jokes are good and they arent cringe. The main actor does a good job carrying the movie. Id recommend it to most people who wanna watch something fun and a little scary, but overall its a good movie.",1
735,Hilarious and at times genuinely creepy! Absolutely loved it!,1
736,"Absolutely hilarious, with great twists and turns, lots of funny moments, gore, excess, and even some good scares. And it fully succeeds in modernizing an old formula with new social media and modern technology. Horror fans looking for goofy entertainment will be delighted!",1
737,"This got great reviews, but I found it deeply irritating.   Just a guy running around screaming like a girl for an hour and a half. I didn't realise it was a comedy, which has no place in horror films imo, or I never would have watched it.",0
738,I respect the creativity but this was dumb and pointless. I couldn't take the main actor but that isn't his fault. They clearly wrote him to be a very goofy guy but it wasn't for me. I just wasn't a fan of the comedy and other aspects of this. I could not finish it. This has pretty good reviews so maybe something spectacular happens at the end but I got the impression this wasn't worth the time to finish.,0
739,"It's a perfect mix of horror and humor, I feel it really fresh, I really like it.",1
740,"Gory, scary, funny, up-close-in-face, Good realistic acting, very good",1
741,"Brilliant direction, writing, cinematography, and sound. It's raw and gritty in such a touching and nostalgic way, that it brought me back to my teenage years growing up in rural Italy.",1
742,"This is a pretty decent film, about a teenager who realises the somewhat shady line of work her father is involved in. I did think the shaky camerawork was a little distracting, although it perhaps does give it a feel of realism - a bit of a documentary feel, or sense, to it perhaps. I thought the main character was well portrayed. It's sort of a film of two halves - there are scenes of her with her family, where things seem fine and scenes of her doggedly trying to find out what 'lies beneath' as it were. The nuisance, I felt, was at the end - I wasn't really sure quite where the main character stood - what the future held. I can't say its a bad film - its somewhat thoughtful and worth a watch overall I'd say but I was left feeling a little confused about what the ultimate outcome was.",1
743,"The second I am watching of Jonas Carpignano's trilogy, and just like the other one (A Ciambra) I found this film interesting, but not a particularly good to watch.",0
744,"The Camera work was unbearable,  I walked out after just 10 minutes",0
745,"I take delight for Masaaki Yuasa's work and this movie is no different. The story was beautiful and creative from beginning to end. I appreciated the visuals, the music blended with them so elegantly, the voice actors were excellent and the conclusion for it all unfolded with wonderful highs and lows that I desired to see more of. If you like animated features that have great storytelling, this is one to see.",1
746,"Beautiful story, with brilliantly amazing audio visuals of story telling",1
747,"This movie was an absolute must-see. I came in completely blind, without seeing a single preview, and the animation and story absolutely blew me away. The movie is stunning, visceral, tragic, and builds all this hype during your viewing experience that is so hard to replicate. The movie took my breath away multiple times, each more intense than the last. When I thought I'd reached the peak of my emotional experience, it would blow me away again. Every character is compelling, even if you only see them on the screen for a brief moment in time. If it ever comes back to theaters, and if you want to see one of the most artistic anime films I've seen in the past decade, is one of the most emotionally and auditorily compelling, please go see this.",1
748,"""Here we are.""

Inu-Oh was a blast, I was grinning from beginning to end. A rock opera for the ages

Yuasa doesn't miss",1
749,"The animation style was great visually very pleasing. Songs were nice and I enjoyed the musical references. 

Not a great movie for someone new to anime, IMO. But, to each their own.",1
750,Great movie!!!! The animation was wonderful. The plot was very original. I would recommend this to anime fans and fans of animation in general.,1
751,Amazing and beautiful!,1
752,very unique and intriguing movie that lies between fiction and non-fiction historical events. First of all Avu-chan (queen bee) singing is amazing and if you havnt you must listen to her other songs as well as her featured in the movie!!,1
753,"This film has many oddly paced sequences but if you sit back and let the filmmakers vision just wash over you, you will have experienced one of the most uniquely drawn films and one of the best japanese cast iv heard in a very long time. I felt enthralled by the music and much more",1
754,This movie was EPIC! I was not expecting the amazing story. The animation was fresh and beautiful. I loved the music as well. Definitely recommend!,1
755,"Starts somewhere in the middle, likely with many viewers scratching their head to know what's happening and then the story somewhat is pieced together after 45min to an hour of slow burn boredom. We then understand the AU police is trying to coerce a confession. Poor screenplay and not enough juice in the story. Consequently, the movie feels more like a dry documentary that nobody wants to watch.",0
756,"Great mysteries keep you guessing, like this one.  Very instructive on the topic, which should be withheld for the viewer to find out by watching the movie.",1
757,Great acting. A bit too long.,1
758,"I love it when a movie is based on a true story. ""The Stranger"" brings to cinema a fictionalised true story about a gruesome crime and the efforts that went into catching the perpetrator.",1
759,"One of the worst movies I've watched.  The plot/story line was next to impossible to figure out… and it was just dull, dirty, depressing, and disappointing.  We keep asking ourselves… ‘Is this over yet?'",0
760,A really tense interesting murder mystery set in Australia. Really nice cinematography and a great story that'll keep you glued to the screen.,1
761,"This movie sucks you in, with superb acting and cinematography.",1
762,"Ethereal and haunting take on the psychological aspect of undercover detective work, which is the main focus here rather than the crime itself.",1
763,"I chose to watch based on the two leads- Sean Harris and Joel Edgerton- who are both fantastic actors. I had no idea what the film was about. 25 minutes in I was saying ""Holy Sh**."" This is a slowly paced, layered, taut and atmospheric crime thriller based on a true story. Sean Harris lights up the screen. The movie builds a terrifying intensity. Believe the high reviews. The low reviews are from people who either weren't able to follow the film, aren't a fan of this style of film, or perhaps don't know the actors, particularly Sean Harris. If you like the leads you will drink it up. Admittedly it has a mysterious unlayering of the plot, but if you pay close attention it is very rewarding. I also found the conclusion satisfying, which literally culminates in the very last shot.",1
764,"This goes against the family's wishes. A very cruel and cash-grabbing feat. this was a particularly horrific and sad case, over very a long period of time with no closure prior. It's not entertainment. Family consent is important.",0
765,Cate Blanchett was incredible! Definitely one of the best films of the year,1
766,"The story was riveting and told in a way that totally engaged me. I loved the pacing, and the careful nuanced foreshadowing. The acting was ferocious, exceptional, across the board.",1
767,Far too long. The lunch scene with the other conductor was excruciating. Too much symphony jargon that no one but people involved in the symphony world would understand. Decent story but editors did not do their job and tighten it up.,0
768,Cate Blanchett. That’s it. That’s the review.,1
769,"Plot was fascinating.  Thought the movie was interesting.  There were a number of dynamics such as a broken family, transactional relationships, sex, power, failure, creativity at the highest level, are just a few.  Tar loved her daughter and that was clear.  Power hungry celebrity misused her status.  Tar pushed away everyone that was loyal to her.  Tar's musical acumen was showcased.  
Cate Blanchett did a wonderful job.   Her portrayal of the character was believable.",1
770,"Sound was inconstant, editing was needing help, the story line required supplementary information and it was largely boring.",0
771,Tar is an excellent movie that asks more questions than it answers. Cate Blanchett is superb.,1
772,"Definitely, this was one of the most interesting and well acted films I have ever viewed. Although I admit to being confused at times, as to why certain things were happening, i.e., audience members wearing masks, the more I think about the film, the more I appreciate it. CB beyond excellent.",1
773,"Cate Blanchet is again incredible. She is a conductor. That said, the ending left me a little puzzled. The crescendo and then,... nothing. I loved it anyway.",1
774,Cate Blanchett gave an amazing performance. The movie was beautiful to look at but it dragged on and on and on.,0
775,"The prose. Lyrical precise words, beautifully haunting, inviting somber elation. A Cinematic Masterpiece! Crisp poignant heart stopping shots! superb acting! Deserving of numerous Oscar nods. Ben Whishaw a shoe in for an Oscar with his brilliant tenderly thunderous performance as August!",1
776,"Getting real tired of this, where did the good writers go ?",0
777,a Movie for the M.E.S.S.A.G.E.,0
778,I was afraid this movie might be depressing but it wasn't at all. It's very thought-provoking & the acting is fantastic. Definitely worth seeing in a movie theatre because the cinematography is great.,1
779,This is a good werewolf movie.  Really enjoyed the plot and the cinematography was great.  Not scary at all but would recommend to fans of horror or sci-fi,1
780,The ugliest werewolf I have seen to date.,0
781,"It took me a few sittings to get into it. I was finally able to get through it all and it wasnt too bad. A little cheesy sometimes but cool that Disney let them be violent like that. I thought it was okay, its good stuff when it comes to trying to be like old cinema, unfortunately for me it just felt boring at times.",1
782,"Michael Giacchino demostro ser mas que un compositor de musica, este especial es de lo mejor que nos pudo taer la decepcionante fase 4 del UCM, aunque lo unico que no funciona en Werewolf by Night es su comedia poco ingeniosa y sencilla. Pero por suerte, ese es su unico error.",1
783,"a bit weird and tacky but super interesting and a nice homage to old school unversal-style horror movies. It's got a bit of Harry Potter and Goblet of Fire (labyrinth scenes) and introduces some interesting characters, especially the Man-Thing.",1
784,New and different good feeling for the MCU,1
785,Entertaining.  A bit more interesting than I expected for the genre.,1
786,"Genuinely creepy. stylish, great action and a very unique addition to the MCU.",1
787,Man Thing was cool but the girl power dog poo is typical and pathetic…Werewolf takes a back seat in his own show…it was ok…,0
788,One of the most unique projects Marvel has put out. I genuinely enjoyed this a lot. I am a big horror guy and this was so much fun. I loved the cast and all the characters. The musical score and soundtrack was great. Seeing Man-Thing in live action for the first time was so cool too see. Such a great project by Marvel. They need to make more things like this.,1
789,"If you like French romance, this is prolly for you. Not my thing, but a well made film nonetheless. Enjoy!",0
790,"I have known and loved women like Anais.  Exasperating, unpredictable, charming, annoying, exhilarating, passionate...  I loved the build up to the seduction of Emilie, and its manifestation.  Very passionate, erotic, sensual....  I liked that the two beautiful women were not super young, and the age-gap romance has always be something that appealed to me - both as a young woman, and now as an older one.  Beautiful film.",1
791,The best France-made movie ever!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
792,Sonic is a movie star film movie theaters and king lord evil,1
793,"My hearts bleeding, bleeding
Barely beating, beating
Lost all feeling, feeling
On the floor just staring at the ceiling
Are you sated? Are you full yet?
Agitated, can we cool it?
Feeling stupid, feeling useless
Why we do this? We tie our nooses
Baby, I'm trying
No saving, more lying
You drive me crazy, I'm crying
Time wasted, it's flying by",1
794,"I adore Hirokazu Koreeda, and even if this is one of his weakest film yet, I still grew found of its characters and story. Unfortunately I had bad subtitles that didn't help enjoy the experience. Not the director fault for sure.",1
795,"It showcases underlying problems of society we often overlook, not just about abortion and abandonement of children but also prostitution. Broker gives us a glimpse of what real life looks like through the each character's daily dilemma.",1
796,"The critically lauded and highly anticipated new film from Japanese director Hirokazu Kore-eda is an exploration of self-worth and family bonds told through an unusual, eclectic group living on the edge of the law in modern society - an awful lot like Kore-eda's Palme d'Or-winning drama Shoplifters (except as a road movie), which was released only four years earlier. Questions of ethics and morality come to the forefront as characters confront their own desires and struggles to fulfill basic human connections, but overall Broker seems to be weighed down by a bit more sentimentality and predictability than you'd expect from a filmmaker of Kore-eda's reputation, trading on unconventional family dynamics that have been touched on in other works with more sincerity without interjecting a murder subplot (which everyone in the film seems weirdly okay with). 

The film is still very sweet without swinging over into saccharine, but can't help but feel like a slightly melodramatic reskin of narratives and character arcs we've seen executed with just as much impact before. (3.5/5)",1
797,It takes us to the journey of undeniable emotional rally. All the characters have poured their heart and soul into this film and especially Lee Ji Eun (IU)as So Young shows that mothers have love for their children no matter what and has portrayed the character best and without doubt best performance and A Must Watch Film!!!,1
798,A movie about a troubled and dysfunctional family struggling to redeem from its past sins. Only recommended to patient viewers. The last 15 minutes are truly disturbing!,0
799,"Couldn't finish it. Perhaps you have to be American to appreciate this. The score is annoyingly distracting, building without any payoff constantly. 40 minutes in the film still has no direction and I couldn't be bothered to finish.",0
800,A decent little horror flick,0
801,This film was like if you had some tomatoes and then you shared them with your sister. Fresh.,1
802,"What Josiah Saw is a painstakingly slow drama and offers nothing to make up for it. The story and characters are far from outstanding or unique, and the ending raises more questions than answers.",0
803,Very slow. But does compel you to keep watching. Spoiler: sexual abuse and incest is a no go for me. Ending is very confusing ,0
804,"An admittedly slow burn with an well delivered ending. Im usually a fan of paranormal horror, and while this is more psychological, it was well acted and the third act is a home run. 

Reminded me of Shutter Island",1
805,"A successful horror film should be difficult to watch, and What Josiah Saw is not easy viewing. It a depressing and cynical story about three siblings struggling through adult life after a childhood of trauma and abuse. Its especially difficult because this is the kind of horror that really happens to people.",1
806,An eerie and disturbing oldschool ghost story stlye horror with amazing acting from all but especially Robert Patrick and Nick Stahl. The Characters are all well fleshed out and beleiveable and the script is excellent. The runtime can seem on the long side at first but if you are a fan of slow burn psychological horror this will keep you watching to the end.,1
807,"Meh, it passed the time",0
808,"Visually striking, enigmatic and let's admit it, a bit slow. But what an interesting way to tell a tale.",1
809,"This film is slow to build, plot wise but I'd say the last part/section (just over an hour in) is most haunting. It's a tale about desperation, perseverence and greed. I feel its meant to be about redemption but I'm not sure that's ultimately the case. Can a man change his character later in life? perhaps or perhaps not. If you like arty, folklore type films then this may be worth a watch, otherwise not so much. I'm not certain I fully 'got' this film but I did like the ocassional landscape shot.",0
810,"Alessio Rigo de Righi and Matteo Zoppis' The Tale of King Crab opens with a moment that I found completely inviting.  We're in Tuscia in the company of a group of grizzled Italian fisherman, their faces weathered as much by the storms of life as by the elements of mother nature.  They are here to drink, have a bite to eat and to swap stories – not personal stories, mind you, but mythological tales.  We don't do this anymore.  People in groups these days are too bound up in discussing politics and personal inconveniences.  Spinning tales as old as time seems to have gone out of fashion.

The tale being told is quite wonderful.  It takes place not too far from Tuscia in a small village of Vejano near the opening of the 20th Century.  The central figure is Luciano (Gabriele Silli, who bears an odd resemblance to Michael Shannon), a sweaty, bearded drunk who returns after many years to this small town where his father is the local doctor.  He doesn't make any friends, let's just say, upon his return.  First, and without a reasonable explanation, he smashes open the front gate of the local prince (Enzo Cucchi).  Then he falls in love with the daughter of a respected farmer (Severino Sperandio) whose anger over the presence of this man is bad enough, but his fury over his apparent affections for his child are crossing the line.  Then we find out that there is a competitor – the prince himself has designs on marrying Emma not really for love, we suspect, but for the opportunities afforded by the union.  Much is too much and Luciano makes a decision that land him in exile on the god-forsaken island Patagonia.

Luciano's tale at this point kind of takes a left-turn.  After being exiled to the island where he takes on the identity of a now-dead priest whose company he shared.  The priest told him of a treasure that was left on the island by pirates and the only way to get it is to follow the footsteps of the king crab.  He goes in search of the king crab, carrying the bulky crustacean in a bucket.  Then he runs across a group of thieves looking to pilfer the legendary treasure for themselves.  They want it for greed, Luciano wants it because it might be a way off this stinking island.

I like where this movie has its head.  It is slow-going, but it is one of those movies in which you are completely and totally engrossed at every single moment.  It reminded me somewhat of Cast Away wherein we are asked to simply observe.  There isn't a ton of dialogue so we are asked to watch and see.  It feels like a story being told and you can imagine many different variations as the story is eroded and hones and sculpted by years of telling and telling and re-telling.  It is that movie with a quality of holding you in its spell and telling a story that you know you'll hear differently the next time.",1
811,"This is a quirky, insightful biopic about the life of an intriguing person - writer and artist/cartoonist Tove Jansson. I was a fan of the Moomins as a kid - I remember watching the cartoon show on CBBC and so this film appealed to me, as I knew little about the creator. I could certainly understand her wanting a form of escapism from the war, as the characters were invented during WWII it'd seem. The LGBT aspect was also interesting. I thought the main character was portrayed well by Alma Poysti. This is a good film I'd recommend, yes.",1
812,So interesting to get to know Tove more. And a couple of moments in the end sure made me cry,1
813,"Wonderfully acted, nuanced depiction of Tove Jansson's life and work.",1
814,"One of the better movies of the year that most people didn't see. It's dark, gritty, and visually beautiful! The Lead was well cast and is a great actor in his own right.",1
815,fantastic wild ride of an original script,1
816,The characters seemed like they had no depth and the storyline didn't feel very well thought out either.,0
817,was a little slow and then the build up was meh,0
818,"Gritty, high-stakes, unrelenting in its narrative and knows what kind of story it wants to tell.  I highly respect how they portrayed the characters to be as true to the era as possible in a modern movie.",1
819,"Unnecessary gore! To long, story poor.",0
820,"Great movie. Absolutely loved it, Sound effects were a bit too loud. Maybe lowering the movie a bit would help.",1
821,Story of a son avenging his family with a twist.,1
822,"I expected to be bored, but it was entertaining. Some odd parts, different than your typical Vikings movie.",1
823,"A dark, eerie tragedy that entertwines the religious iconography of Norse legend with unfettered brutality of Viking living. Stunning visuals, suspense, and a heartbreaking tragic hero",1
824,Excellent story line! Captivated me the entire movie and the cast was perfect for this movie. It definitely didnt disappoint!,1
825,"Clever, contemporary comedy.  Excellent script, solid acting.  Highly recommend.",1
826,"Not usually a horror film person, but it was intriguing and kept my attention all the way through.  Funny moments and shocking moments.  I thought the acting was really good. Just wished there was a little more character development.",1
827,Pretty disturbing and predictable. Had to leave halfway through.,0
828,"Absolutely loved this movie. Some laugh out loud funny moments, great tension and suspense, and fantastic performances by the actors.",1
829,Too creepy for me. Definitely more horror. No comedy in my opinion.,0
830,"I’m usually not into gore movies but I thoroughly enjoyed this. It was layered with suspense, humor, and symbolism while offering social commentary and unexpected twists.",1
831,"dark and twisted yet still very entertaining, gripping, and unexpected. A solid definition of a thriller.",1
832,Ralph Fiennes was perfectly cast as the crazy chef.  the plot unfolds throughout the movie.  highly recommend this movie.,1
833,"This movie is very weird! But in a good way! I’m not real sure what I just saw, but I loved it and was very amused and horrified by it! What can I say?! I’ll never look at cheeseburgers or s’mores the same way again!",1
834,"After Yang is a beautifully written, well paced, emotional, and grounded Sci-Fi story. 2022 is the year of Colin Farrell. He is so good in this. The rest of the cast is fantastic as well and it really elevates the story. The dialogue is very natural as well. It was really cool seeing a grounded take on a robot story. It was very interesting to watch and it was well executed. I'd say maybe the only few flaws I have with this movie are that it's very slow but that isn't necessarily a bad thing. It just depends on the viewer. Overall, this a really good movie and a very unique story.

Pros:
- Colin Ferrell 
- Premise
- Writing 
- Dialogue 
- Story

Cons:
- Slow",1
835,All I remember that it was interesting but honestly I can't remember what it was about.,1
836,"Wow, was not expecting to like this as much as i did. I felt it was going to be another beautiful pretentious art film, with a story that goes nowhere. But it was an emotional and thoughtful story of loss and life, done in a very smart way.
However, you really have to be in the right mood for this film, but very much worth the watch.",1
837,A beautiful and thought provoking film. The blending of Asian and American cultures in a truly blended/cross cultural family should be embraced by all.,1
838,"Being a Colin Farrell completist means sitting through some films that bend the mind.  This was a challenging watch in which I just couldn't connect with the subject material of a robot full of questions and mystery.  Well-acted and engaging and interesting at first, the movie then became annoying and redundant.  A film about if artificial intelligence has feelings and how humans connect, but the viewer may have a harder time falling in love with a robot.  A Sci-Fi flick that just wasn't my cup of tea! Final Score: 4.3/10",0
839,"Just watched the movie and was impressed by the direction, acting, and story telling. I appreciate the attempt to make the movie feel futuristic with interesting fashion/aesthetics. If you don’t mind a slow burn — this is a movie with a payout in the end. I thoroughly enjoyed watching this on a chill weekend movie night. Sci fi fans should give it a shot and you’ll see the theme of humanity questioned in a new and original way (similar to blade runner). This movie left me reflecting on my own life and gave appreciation for experiences. Oddly, this is a feel good movie!",1
840,"After Yang is a beautiful film. One that questions, what truly defines a life? Often us, as humans, take so much for granted that, at times, seem to take lives as a material object. One that we can just throw away once we are done as if it never mattered to us at all. Do we ever appreciate what is right in front of us? Or is it that cliche, that we don’t truly miss something or know what we had until it’s gone forever?",1
