,comment,goodorbad
7660,"I'm not the largest fan of documentaries, however, this documentary is not only emotional, entertaining, and informative to watch, it is also revolutionary and an absolute must-see for any history fans and those just looking for a powerful and fresh look at the horrors of WWI. The film is very innovative, and offers a completely different look into the first World War. Overall, director Peter Jackson once again gives it his absolute all to give the brave soldiers the honor and respect that they deserve.",1
7661,Interesting accounts of what it was like to be in the trenches during WW1.,1
7662,"The fascinating technical achievment put in ""They shall not grow old"" is only overshadowed by the emotional impact caused by the imagery and the testimonials in the background that are used as a captivating tribute for the sacrifice of a generation and, also, as a S.O.S call for help to end the stupidity of war.",1
7663,"A remarkable fusion of visual imagery and spoken word. The movie takes the old archive film from the Great War which was black and white and rather jerky, and colourises it and remasters the motion to give it much more natural pace and fluidity. This needs to be emphasized, it is not just that the old film has been colourized, it is the work to correct motion effects that makes such a transformation. And by using tapes of veterans articulating their own memories and thoughts it has an authenticity and balance that very few films about the Great War can match. There is an emotional power which makes for compelling viewing and a very powerful experience. Forget polemics, re-fighting old wars and making history fit modern political issues, this simply gives a voice to those who fought and is all the better for it. Cannot be recommended highly enough.",1
7664,Incredible cinematic work to breath new life into old footage and pay respect to a generation's sacrifice.,1
7665,"This is a sobering, bleak watch, of course - its a memorable film, not least for the use of ribbon attached to the backs of those accused of witchcraft. Its sad to think that such things may still go on, in certain parts of the world. I would recommend it to anyone interested in it, yes.",1
7666,"Nyoni's first film is a portrait of a harrowing reality in which a patriarchal system reigns, even within the popular beliefs that condemn inocent people and acusses them even without reasons to do so.",1
7667,"There Is Artistic Merit Buried Within Themes Here On Religion, Oppression & Social Hierarchy. The Story Is However, Pretty Thin On The Ground. It Really Wasn't Satire, It Was More A Farcical Horror On The Deception Built By Idiots Whom Fallen In Love With Their Own Stupidity.",0
7668,Strong story telling in an indigenous setting.,1
7669,Original and I appreciated some of the stinging satire (at least I think that's what it was) but it also felt a bit one-note.,0
7670,"This is a powerful, thought-provoking film. Beautifully shot. An angry portrayal of misjustice, abuse of power, blind belief, misogyny and manipulation. It's been described as funny but I would describe it has having occasional satire. It's mostly depressing and suitable if you're looking for some feel-good escapism. But so enlightening. I had no idea witch-camps exist. The ribbons are a just a visual metaphor. I got more out of this film by googling and reading reviews before watching it, I'm glad I did.",1
7671,"I Am Not a Witch lacks focus and it should have been better paced, but it's very well directed by Rungano Nyoni, it's so well shot and it offers a great glimpse into the worst tendencies of African culture. The movie's at its best when mixing comedy and tragedy as it is both very heartbreaking and also quite amusing at times.",1
7672,"This is the first feature of Zambian-born Welsh director Rungano Nyoni.  It takes place in Zambia.  I have never been there and the events it depicts seem very farfetched but some googling suggests that women may still be accused of witchcraft in this country.  The film tells the story of Shula (Maggie Mulubwa), a young girl who may be an orphan and who is convicted of this crime because of circumstantial evidence (what else could there be?).  She is then sent to a âwitch campâ? where a large group of older women, all tethered to gigantic spools by long white ribbons, live and work.  They entertain tourists but also perform manual labour on a farm.  The group welcomes Shula and you sense that they could be and would be a set of surrogate mothers for her.  But instead she becomes a sort of diviner for local politician Mr. Banda (Henry B.J. Phiri) who uses her at line-ups to point out thieves and other criminals (using supernatural means, of course), rewarding her (and the camp) with booze and other gifts.  Nyoni leaves it up-in-the-air as to whether Shula really can I.D. the perps.  Indeed, there is some wry comedy at work here, particularly in the depiction of Mr. Banda who seems rather hapless but may also be an exploiter. Later he goes on TV to sell âShulaâ(TM)s eggsâ?, presumably magical, and tries to sell her guarantee of rain to a local White farmer.  Obviously, the mistreatment of women and their exploitation is a central theme of the film.  Shula soon laments that she ever allowed herself to be called a witch and felt that she should have taken the option of becoming a goat instead (by cutting the ribbon), even if the goat would be killed and eaten.  It doesnâ(TM)t rain, casting some doubt on witchcraftâ(TM)s ability but this may be due to Shulaâ(TM)s recalcitrance.  Later, however, it seems perhaps that Shula really does make it rain (through self-sacrifice or malice by some third party).  I had to watch the ending a couple of times and Iâ(TM)m still not sure I fully grasp what happened.  Of course, the ambiguous and mysterious aspect of events in Zambia leave room for interpretation â"" and for such bizarre practices to continue (if indeed they still do).  Iâ(TM)ll be interested to see what this director does next.",1
7673,"This is a striking, haunting, sometimes funny and ultimately moving debut film from Welsh-Zambian writer-director Rungano Nyoni. A young girl finds herself accused of being the witch who caused a woman to drop her pale of water; as a result she finds herself living with other so-called witches, all older women. She, like all of them, has a giant bobbin of white ribbon attached to her wherever she goes  - this controls all the accused, having been told they will turn into a goat should they break it and try to free themselves. A government minister knows a money-maker when he sees one, and uses the young girl as a kind of travelling show, predicting rain and identifying accused thieves. 

Part satire, part feminist critique of patriarchy, part reflection on childhood, this film is never polemical but no less the powerful for it. The brilliant cinematography reminded me of 12 Years A Slave; though a very different film, this film shares the Oscar winner's long, lingering shots asking us - especially the white, Western observer, just what it is we are waiting or expecting to see. White characters are few and far between, and when they do surface, they're either bemused or excruciatingly patronising. The film feels careful and real; the director spent time in Ghana, living in official 'witch camps'; it's odd to discover, then, that the white ribbons are her own invention. They do make for some striking visual statements against the greys and browns of the landscape, but they may be a visual metaphor too far. They play a key role in the film's abrupt, potentially ambiguous ending which may frustrate or move in equal measure, a clever use of sound over the closing shot and credits emphasising that this is no rationalist critique of African superstition. 

There is more - much more - to come from this young film-maker, which makes such a startling and confident debut all the more exciting, sacrificing little in tone, vision or aesthetic. As she does so, she runs the risk fo alienating the more casual Western viewer. But lauded at film festivals, she is clearly already an important and emerging voice with a flair for weaving gentle humour alongside subtle power.",1
7674,I had to see this film twice.  The plotline was so unexpected.  The characters are so authentic and the scenery is gorgeous.  A must see film of life on this earth. The artistry of this film is hauntingly beautifully magically expressed via this piece of art.,1
7675,"a complete surprise -- a gem of a movie.   Acting is flawless and so is direction (and makeup!).  Kudos for casting, lighting, special effects and screenplay.",1
7676,"This movie was so weird, and I loved every minute of it!!  The actors did a great job, the woods were beautiful.  I've seen so many movies nothing surprises me...until this movie!  Don't read the spoilers, just watch it.  It's different.",1
7677,"Recommended to me by my sister who loves horror, so I knew there would be some element of that. But the film kept surprising me again and again with unexpected emotions. Please watch it with no spoilers from friends or reviewers! The acting is incredible, especially considering the prosthetics involved, and the surprises are half the fun. (Definitely NOT for the kiddies, though.)",1
7678,"This is quite a dark film in tone. It struck a chord with me. Its about isolation, feeling out of place and being accepted for who you are. Its unsettling and quirky. Its hard to describe in any kind of detail. I think its worth seeing, definitely.",1
7679,"I really wanted to like this very strange and bizarre movie and was captivated throughout the whole film, but the end result was just too strange, and ultimately, it became hard to care about Tina and Vore.",0
7680,"Slow-paced, adult folk tale that hooks you with Ms Melander's stunningly nuanced performance. Avoid spoilers, just dive into this film with patience and be ready to be amazed. Cinematic storytelling at its best.",1
7681,"A pretty bizarre take on a movie, but felt pretty bland at the end. The idea was interesting but could've been a bit more fleshed out. Worth a viewing at least. Has some pretty out there scenes though, like trolls having intercourse and audio of a r*** of what appears to be, a baby. Definitely caught me off guard. Let that serve as a trigger warning.",0
7682,"Evocative, poignant and strange, ""Border"" defies description, especially when the story takes an unexpectedly dark turn that I didn't see coming (no spoiler here). Definitely mature themed and not for the faint of heart - yet it will certainly keep you engaged and leave you with some pondering on the human condition.",1
7683,"I was engaged from the very first couple of minutes. Great acting, and intriguing story. I SO wanted it to go into more detail about many things..it could have used at least another 45 minutes or so. It left a lasting impression, and I will think of this movie for a very long time. They should DEFINITELY make a sequel.",1
7684,"A fabulous movie about the ones hidden among the peoples of the world.  The film was very intellectual and deals with two people who are just right for each other,
until deformed babies start popping up everywhere.  Both the man and the woman are superlative actors who whole your attention throughout the whole movie!  The story ends on a very good note, as you never know what's going to happen to everybody connected with this film which is why I give this movie a *4* star rating, yes it really is that good, especially if your into psychology!!!!",1
7685,"This movie experience is like being a fly on the wall, watching the life of a former rodeo rider disintegrate and yet somehow, he carries on. It doesn't even feel like a movie; it feels like a documentary.

It is acted and shot with an authenticity rarely found in modern movies. You can't help but sympathize with a young man who has taken his last curtain call in the rodeo arena, and has no choice but to find meaning in his life in other ways.

Touching. Sad. Hopeful. Outstanding.",1
7686,The raw acting along with the beautiful cinematography of this film evokes passion and emotion.,1
7687,"Beautifully filmed and directed film! The cast were outstanding and conveyed the tragic stories of the different characters in a way that was very moving,  absorbing and very very powerful. Definitely one for my hot list of films well worth watching . Great movie and standout cast ..one not to missed!",1
7688,"I really enjoyed this film. I liked the sound of the hooves on the ground - the rustling of the grass and the crickets, plus, of course, the ocassional great landscape panoramic type shots, including some pretty sunsets. I imagine it looked really quite impressive on the big screen - its certainly atmospheric in any case.

Its one of those films in which at times the lack of dialogue makes it stand out - in which its whats not said that perhaps means, or counts, more than what is. In that sense its about isolation and I appreciated that aspect of it.

I thought Brady Jandreau did good portraying the main character,  Brady Blackburn - he's quite facially expressive and its relatively easy to tell, or guess, what he may be thinking at any time. Also his pure love of rodeo, of being a cowboy etc. comes across quite genuinely. His sister, Lilly, is quite clearly developmentally challenged (if thats an acceptable phrase to use these days?) and I thought it was quite touching how he interacts with her. The film is based on a true story, that of the actor Brady Jandreau, which gives it even more meaning and substance, I feel. There's a Q&A on the Blu-Ray of this film, in which the actor talks about his experience.

There is a lot of love and compassion as well as determinism expressed, visually if not verbally. Its also about identity including masculinity. It captures exhilaration quite well, I felt, with a good use of music - a moody instrumental piece played at the end. 

I very much enjoyed this film and so I would definitely recommend it.",1
7689,"Chloe Zhao's The Rider tells the story of Brady Jandreau (playing himself), a rodeo rider and horse trainer who suffers a catastrophic head injury and is forced to reevaluate his dreams and rebuild his life.  It's a pensive and brooding film, inhabited with characters who appear to live lives of quiet desperation.  The Rider is filled with beautiful cinematography, a series of nicely composed panoramic shots of the striking South Dakota landscape. While Brady Jandreau is solid in the lead role and the non-professional cast give the movie a sense of authenticity, there are times when the acting seems wooden, which is perfectly understandable but does detract from the impact of some scenes.  Beyond that, it's hard to find fault with this unique independent film.",1
7690,"I loved how real, and raw this movie felt. It depicted a slice of life I have no knowledge of. It was engaging, and the actors did a great job telling this story. I would highly recommend this to anyone who likes indie films. 👍",1
7691,I thought it was ok overall as you look into the life of a bull rider and the after-effects from a major injury and how it plays on your life as a person. Not terribly exciting but it was interesting,0
7692,"Best to say as little as possible. I could not wait for this boring, dreary film to be over!",0
7693,"5.0/10 — ""Poor""/""Inferior""/""Amateurish""

-(Seen on 12/18/21)",0
7694,What an amazing movie! ,1
7695,"Not going to lie the movie was pretty underwhelming. Don't get me wrong the premise of the novel is great and the moral lessons you learn are amazing. But as a movie, it isn't that good. I would say it's pretty average, however, the book is a great alternative and for someone who read the book first if you're thinking about watching the movie, read the book. The movie leaves out a lot of the book's important scenes and changes the ending pretty drastically. However, the movie has good morals but is pretty unrealistic, so read the book and if you think you'll like the movie then just watch it.",0
7696,"Very well done picture, just a shame the main character had it totally backwards.",1
7697,"This is by no means a bad film - it does well at making the necessary points known and would be a good watch for adolescents to consider the way the authorities have mis-judged situations etc. It isn't what I think of as an entirely memorable film and while the performances are good and the story decent, its no more than a fairly decent film. I felt one or two parts of the plot were predictable and its not the most impactful film I've ever seen but maybe to expect that would be expecting a bit much(?!). Overall its worth seeing if the story intrigues you, so yes, I'd recommend it.",1
7698,Incredible movies very heartwarming and gives a good picture on what we live through today,1
7699,would be 5 but the ending sucked,1
7700,It illustrates how racism affects the minds of teenagers and kids.,0
7701,"Can someone tell me why this film did not win an academy award for best picture in 2019?? If. It best picture why didn't the actress play Starr, and her father get awarded best actor or best supporting actor. 

 Maybe it's timing, yes greenbook was a great film as well, but this gem was sadly avoided in getting the recognition it deserved.",1
7702,"The Hate You Give (C+)
Definitely has some heavy hitting themes that make you think about multiple perspectives on ratial issues. The movie was the best when it was tackling subjects about all sides of police brutality and how others think they know what people are going through when they really don't. It made me think more about how I approach considering what other races have been through. 
The movie does fall into a lot of problems that other young adult movies do. It felt very cheesy in some scenes when there was genuine emotion that was supposed to be felt. The acting was just okay and I feel if it was elevated a few degrees more than the movie would had as big of an impact as the creators were hoping. The film isn't bad at all but doesn't tao into too many new areas as far as young adult innovation goes. I had some moments during this film where I really did feel strong emotions and a deep understanding for what the characters were going through but they were often cut too quick. If the movie could have paced itself a little differently and really made us hold onto moments longer like when Khalil di d it would have done more for me. The highschools rama aspects had an extra little element in them with the focus being on racial equality but characters emotional moments didn't have quite the punch I would've hoped for. 
Overall this is a very enjoyable movie and one that I think everyone should watch. It makes you think more about important issues that a lot of people have become far too polarized on.",0
7703,"One of the best I've seen in a long time! I think we all know there's a problem, and I feel like this movie sheds a tiny amount of light on the struggles people of color go through. Such a beautiful movie of struggle and strength ♥️",1
7704,"I gave this movie a 4 stars rating only because I never give 5 stars no matter how great or powerful a movie is, 5 stars would imply ""perfection"" which is an impossibility as we're all fallible and therefore cannot create perfection in any way, shape or form as it is truly defined. The reason I gave this movie 4 stars are, the subject matter, the way it is portrayed and shown. This movie had truly my hamsters spinning and drew me in from start to finish. When I first started to watch the beginning, I almost changed channel because I felt it was just another movie that used ""racism"" as a reason to be. But I quickly changed my mind and was drawn in within the first few mins and in the end, was happy I did so. This was a ""Powerful and vulnerable"" movie at the same time. Meaning that it was powerful in showing the truth in our times and in the same instant, showing how vulnerable the black community is in regards to prejudice and all it entails. If I was to continue my critique of this movie, I'd end up writing a book instead of a review. So, I'll just say and encourage everyone/anyone to watch this movie as it is well worth your time. And I guaranty you, that it will leave you thinking on many many issues that you've heard and/or witnessed in your lifetime from Rosa Parks, Dr. Martin Luther King Jr and all others who tried to eradicate racism in their own way, from Abraham Lincoln and everyone else in between up to this day.",1
7705,"a fun, kid-friendly movie; engaging plot and voice acting. definitely recommended.",1
7706,"A few plot holes plus the main villain being defeated in a very cheesy way stop this from being an absolutely perfect movie in my opinion, but among every animated movie I've seen this easily comes the closest to perfection. It's also the best Spider-Man movie to date, live-action or otherwise.",1
7707,"Best animated movie in my opinion. Anyone who gives this movie a bad rating is just a jealous DC fan. Can't wait for the sequels, has potential to be one of the if not the greatest Trilogy of all time.",1
7708,Very intriguing. This film as a brilliant style to it and some storytelling not seen in much contemporary story telling this day and age.,1
7709,"The greatest animated movie ever made. The animation style is so good. It flows so smoothly and the charachters get so much personality with the style of animation

The soundtrack is amazing all the songs and themes work just right. The pacing is great the jokes are all well delivered and clever. The charachters are interesting and cleverly made. Even the plot twist came out of nowhere and no one saw it coming. 

Everything about this movie just works. I had to check twice that it really was sony that made this masterpiece. But I must admit sony has really done a very good job with this movie and thats why it is the greatest animated movie ever made",1
7710,"A Must-See modern marvel (No pun intended). Awesome casting, visuals, and story.",1
7711,Your review helps others find great movies and shows to watch. Please share your honest experience on what you liked or disliked.,1
7712,"Essa animação é MUITO BOA, recomendo muito o filme, porém, vamos a de convir...
É pra criança, ok, ok , eu cresci com o primeiro homem aranha dos cinemas e cheguei a ler alguns quadrinhos que já não faziam parte da minha geração, a minha sensação com essa animação é a mesma que eu sentia pelos quadrinhos, diferentemente dos filmes. Outra comparação é como se eu estivesse na tv globinho assistindo um espetacular homem aranha desenho só que dez mil vezes mais caprichado e inclusivo.",1
7713,Best of Movies/TV Series Collection,1
7714,Spider-Man: Into the Spider-Verse was such a cinematic masterpiece. This was Sony's big comeback after the cinematic disaster that was The Emoji Movie.,1
7715,Good. Very good. Henry's character was something solid! Toilet fight scene and loading biceps 💪💯,1
7716,One of the only series that gets better with each movie. Incredible action and acting,1
7717,"Fallout is the best of the series. Built with a simple yet complicated plot that provides an always-going exciting sense of thrill all throughout. REAL free-falling sequences, REAL car chases, REAL helicopter duels, and REAL cliff-scaling, this movie has some of the greatest action sequences in cinematic history. Incredibly outstanding cinematography, a perfect score, impeccable editing, and the unstoppable Tom Cruise, Fallout is an action-packed, beyond-thrilling movie experience you don't wanna miss. It also happens to be one of my favorite movies of all time.",1
7718,The best stunt coordination ever done in a movie!,1
7719,Tom Cruise was terrible,0
7720,"If you can accept the ridiculous helicopter scene, it is an excellent movie",1
7721,Incredible. The best mission yet to date!,1
7722,Why not Henry in the movie,1
7723,"Action-packed, super fast, humorous, serious and brilliantly entertaining, Mission Impossible: Fallout remains one of 2018's quinte-essential movies, with Tom Cruise once again delivering on the performance as Ethan Hunt. Combine that with a fantastic supporting cast and graphics and wit that few movies ever can recreate, this movie is without a doubt amongs the franchise's finest installments.",1
7724,"Of course, five stars are a lot and so the movie has to be perfect - or at least almost perfect.
And if you look at ""Mission Impossible - Fallout"" you have this perfection. The storyline is amazingly written, the actors and actresses are so god damn talented and did a lovely job. It's easy to hate the bad guy, and for me it was a surprise to see, who the bad guy was. 
I loved how Tom Cruise managed it, to get Henry Cavill into the team and of course, Simon Pegg was the hero of the hearts - just as always.
There's only one thing I was sad about: William Brandt wasn't there. I know, it has something to do with Jeremy Renner and the fact, that he had to play in the Avengers instead. But still, I missed the sarcasm.
But in the end I can say, that *everybody* should see Mission Impossible and I'm very hyped for part 7.",1
7725,Who and why did they think this is great. It's not the worse movie I've seen but the title of great or awesome movie is terribly exaggerated for some reason….,0
7726,"Black panther is definitely a overrated movie, but its still solid. Killmonger is a fantastic antagonist, Klaue is hilarious. It has a lot going for it, but the AWFUL cgi finale, the character of T challa is a lot less interesting than previous entries and everything else is just not that special. 7/10",1
7727,"As a person who is born and bred is South Africa, Black Panther, in my opinion expresses various parts of the African culture in a unique yet traditional way.
Not only that but it was a cinematic masterpiece in every possible way. I think that the Black Panther movie deserves far more recognition than it receives.",1
7728,"One of the best MCU films. Incredibly fresh after all the over-the-top CGI battles in previous entries and generic, forgetable villains. Black Panther has one of the best MCU villains, one of the best protagonists (who it's a shame we didn't get more time with ;-;), and one of the most memorable messages in the whole franchise. The cultural representation is also really good, and the humor was always perfectly timed. Top 10, maybe even Top 5 MCU film of all time.",1
7729,Great origin story. Amazing cast and entertaining movie,1
7730,It was a Super! will watch it again,1
7731,"Culturally impactful film! Antagonist Killmonger (Michael B. Jordan), steals the show and effectively challenges the supremacy who rules over the fictional country of Wakanda. Biggest drawback is the film's final action scene. Which has a excessive over-reliance on CGI.",1
7732,"Horrible, incredibly boring, could not watch the final 15 minutes (that includes the credits), shut it off.
Here's to hoping Wakanda Forever is better.",0
7733,It was a great movie,1
7734,So bland I was shocked. I fell asleep my wife thought it was meh.,0
7735,"The first ""volume"", RIVERS AND TIDES, provided more insights into Goldsworthy and his work---WIND  ain't too shabby by any means and is defnitely recommended",0
7736,"I know I'm supposed to like this.  As much as I appreciate and like his art, the film is deadly dull.",0
7737,"A wonderful perspective on Goldworthy's work and outlook on life, nature and art.",1
7738,"The only people who might enjoy this are those who are stoned off their gourds. It was so boring that, after 35 minutes, the prospect of another hour was just unbearable, and we left.",0
7739,"Saw this last night at the Lagoon.  What a masterpiece.  HArd ot imagine doing justice to this artist but this film is utterly enchanting in the same way that his work is.  A remarkable achievement of film making, editing and scoring.  Go see it!!",1
7740,"This is a very strange and very beautiful film at the same time. And very deep and touching, and at the same time without a clear ending. It is impossible to tear yourself away from this movie, and at the same time, the motives of the protagonist are not entirely clear ... And yet this film is about love, although not the one we are used to ...",1
7741,"(English Español)

Rebuilding Oren

Summary

Remarkable film about the meeting of two mournings: that of the German lover of an Israeli engineer and that of his widow. Sober, subtle, intense and moving.




Review:

Thomas (Tim Kalkhof) is a pastry chef who runs his own café (Konditorei) in Berlin. He strikes up a relationship with Oren (Royal Miller), a married Israeli engineer with a daughter and they see each other every time Oren travels to Berlin. After a long absence from the latter, Thomas learns that his lover has passed away and decides to travel to Jerusalem to connect with his surroundings.

The film by Ofir Raul Greizer slowly and subtly builds what constitutes a meeting of two mournings: that of Thomas, who seeks to recover (and rebuild) Oren through everything that was his life in Jerusalem and that of his widow Anat (Sarah Adler), who must move on to her newly opened cafe, where Thomas will end up working. The encounter between the two first makes one fear a perverse and even fetishistic plot on the part of Thomas, but the evolution of the story becomes deeper and more comprehensive, leading both characters to deep rethinking. Some normative religious questions also arise about this type of business and family members who are the custodians of this tradition. It is also - and nothing less - the meeting between a German and an Israeli.

It is very interesting and moving to follow the transformations of both characters: a Thomas with his Germanic inscrutability and an enterprising Anat, perhaps the most interesting character, in a wonderful performance of Sarah Adler - a sort of Israeli Charlotte Gainsbourg - in a film that  remembers for moments for its veiled intensity, to the also Israeli The Kindergarten Teacher.


Reconstruyendo a Oren

Sumario

Notable película sobre el encuentro de dos duelos: el del amante alemán de un ingeniero israelí y el de su viuda. Sobria, sutil, intensa y conmovedora.




Reseña:


Thomas (Tim Kalkhof) es un repostero que maneja su propia cafetería (Konditorei) en Berlín. Entabla una relación con Oren (Royal Miller), un ingeniero israelí casado y con una hija y se ven cada vez que Oren viaja a Berlín. Luego de una larga ausencia de este último, Thomas se entera que su amante ha fallecido y decide viajar a Jerusalén para conectarse con su entorno.

La película de Ofir Raul Greizer va construyendo lenta y sutilmente lo que constituye un encuentro de dos duelos: el de Thomas, que busca recuperar (y reconstruir) a Oren a través de todo lo que fuera su vida en Jerusalén y el de su viuda Anat (Sarah Adler), que debe seguir adelante con su recién abierto café, donde Thomas terminará trabajando. El encuentro entre ambos primero hace temer una trama perversa y hasta fetichista por parte de Thomas, pero la evolución de la historia se vuelve más profunda e integral, llevando a ambos personajes a profundos replanteos. También surgen algunas cuestiones religiosas normativas sobre ese tipo de comercios y familiares que se erigen en custodios de esa tradición. Se trata, además -y nada menos- del encuentro entre un alemán y una israelí.

Resulta muy interesante y conmovedor seguir las transformaciones de ambos personajes: un Thomas con su inescrutabilidad germánica y una emprendedora Anat, acaso el personaje más interesante, en una interpretación maravillosa de Sarah Adler -una suerte de Charlotte Gainsbourg israelí- en una película que recuerda por momentos por su asordinada intensidad, a la también israelí La maestra de jardín.",1
7742,"This is one hell of a character study. It is amazing directed, tremendously well-acted, and has a melancholic cinematography. I was very much moved by the two leads, both showcased a lot of emotions with just bare-minimum dialogues. Almost perfect to me!",1
7743,This movie is about breaking free. If you've ever experienced oppression or fear prepare for a miraculous release.,1
7744,"Subtle, beautifully sad and depressing story",1
7745,"A fantastic film with terrific acting by Tim Kalkhof and Sarah Adler, especially.  The entire cast was wonderful as well.  The character of Thomas is relatable, and the audience feels for him with what happens to him throughout the movie.  It's a wonderful and refreshing story.",1
7746,Main character is like rolling pin - wooden.,0
7747,"O Confeiteiro (2017)
#IMDb #MovieReview 3,5 ⭐️ Confeiteiro em Berlim tem relacionamento com israelita casado. Ao não ter suas ligações retornadas, decide ir a Israel e trabalha no café de mulher onde descobre o que ocorreu e se envolve com a esposa. Bom!",1
7748,A character with compulsion but at the same time shown affectionately. All of this shown in a Jewish culture. A beautiful script with beautiful music and connection between the characters and the audience.,1
7749,A trio of love two on earth and one on heaven...awesome...,1
7750,Just the right level of creepiness!,1
7751,Another movie that over represents a pitiful minority attempting to dominate our culture. Keep the muslims out of America and away from our democracy.,0
7752,"My opinion---

With: ""I'll dance if I want to,"" Palestinian Maysaloun Hamoud filmed a movie full of life and modesty about the lives of three young Arab women in Tel Aviv. The movie is the symbolic of a generation struggling to replace the enormous taboo traditions that surround the lights of freedom, facing a conformist and intolerant society. The movie itself is a success because in addition to all the obstacles they may encounter, the movie does not fall into the disrespectful because it is filmed with heaps and feelings and the three young people interpret their role with great skill.",1
7753,"It is a film about modern, young Palestinian women living in Tel Aviv and their battle with their conservative, traditional, male dominated culture. It offers lots to think about. A really good film. Terrific actors.",1
7754,One of my favorite movies.  So beautifully done and the women were superb!,1
7755,I didn't see a plot line until I was well into the movie. I'd put the rape and misogynistic behavior up front and then resolve these in grained lifestyles.,0
7756,Don’t miss this one!,1
7757,Episodic yet powerful portrayal of modern lives which is contemporary and urgent.,1
7758,I saw this in Paris several months ago and can’t wait to see it again in NY! Fabulous actors and story.,1
7759,"Terrible, do not see.",0
7760,A documentary about making you feel dumb. I love it.,1
7761,I enjoyed watching how the kids are trying new things for the world and for the people,0
7762,"Big high five for 'Science Fair', a documentary on high school kids trying to hit it big by winning the World Science Fair which typically trampolines the victor to heights rarely achieved.  The champ will not only gain notoriety, and $75,000, but also a golden ticket to any university.  Here we follow some kids from various parts on the world on their quest.  It's tied in well as contestants and past winners act as talking heads for a fast moving flick.  Hubby thought it could have been edited a bit more precisely, but aside from that there were no complaints.  You'll find it hard to root for everyone, and that's the way it should be.  Wife: 8.8/Hubby 7.3:  Average Final Score: 8.05",1
7763,"Definitely an inspiring academic film for those who are in pursuit of a professional career. I enjoyed the encouragement that it elicited in me, and the added push to fulfill my collegiate and professional goals. ",1
7764,The educational system put in a perspective. A highly enjoyable watch with inspiring young generation of scientists and engineers. Robie's art of hacking life is just pure delight to watch!,1
7765,"GO SEE this wonderful movie! You will love these kids and want to see every one of them succeed! You will enjoy getting to know them, their stories and enough about their projects and theories to know it is over your head and will realize their incredible intelligence, focus and determination!  Don't ask your kids if they want to go see it - just take them!  All will be entertained and inspired!!  I only wish they had made 100 more introducing us to more of these fabulous people!!!!",1
7766,If you have a young teen interested in science go see this movie!  It was wonderful and celebrates all things science.,1
7767,"This was my second favorite documentary from Telluride Mountainfilm this year.  If it wasn't for a stunning movie called, ""Minding the Gap"", it would have been my favorite.  It joyously weaves the lives of high schoolers from around the world as they prepare with all of their might for the glory of winning and placing at the world science fair.  The brilliant minds provide humor, moments of pride, and an overall hopeful outlook on the future.  The theater was full of outright laughter eclipsed by a cheerful standup applause for the film maker and characters on screen.  If the world's greatest problems were left to be solved by these young brilliant minds, perhaps it's a world that has no limits.  This film will uplift your hearts and minds and anyone with kids should share this movie as staple viewing.  Please share this movie at high schools around the world as science indeed can be cool and hip.  Let the science fair begin!",1
7768,"A very entertaining documentary that portrays the human element of brilliant youth throughout the world who are aspiring scientifically of improving the world. The film was well-organized, inspirational, and depicted a range of human emotions. It should be shown in our schools and also for our political leaders.",1
7769,Fabulous.  It gives hope for our future through science.So involving; rooting for these kids.,1
7770,"This is a decent documentary with some amazing aerial photography/cinematography and I felt I learnt quite a bit about the climber its about, Alex Honnold. Its similar to the documentary The Dawn Wall but I feel this one was perhaps a little more in depth, in terms of there being lots of people talking about Alex, insights about him and his hobby/obsession. Its a pretty compelling watch.",1
7771,"The story of Alex Honnold, the man who climbed more than 900 meters without ropes or safety equipment. The camera team rounds off an amazing photograph, causing the documented milestone to evoke the risk and how insurmountable it was. Amazing and shocking.",1
7772,Amazing what bad parenting can do to you.,0
7773,This is such a great movie. Alex Honnold is a legend!,1
7774,"What an incredible and gripping (no pun intended) documentary about focus, skill, dedication, determination, human spirit, and all around bad ass-ness. Alex Honnold should have won the Oscar for Best Actor because NOBODY in Hollywood (or the rest of the world apparently) could have come even close to doing what he did!",1
7775,"Why all people make a hero from this guy? All he do - he had a trauma in his brain, that changed his brain's opinion of many things. He just repeats the same thing - keep climbing at the same mountain over  and over for years because his brain want to do same things. 
Ok, he is good climber. Ok, he is strange. Ok,he tried make some money by risking his life. That's all that i had to admit, no more, i mean if i'll do some strange wierdo thing that almost nobody want to do everyone gonna admire me too? haha Nonsense.
Good filmed. Bad story. Nothing to admire here.",0
7776,"Yosemite is one of the few places on earth I've visited that has left me genuinely speechless at the scale and nature of its beauty. The route into the park, that leads you through forest, round a corner after which El Capitan hoves into view, was the first wordless moment. It's staggering, overwhelming, and intimidating. Look long and close enough and you see the headlamps, ropes, tents and people that mark the face. It's easy to see how it gets under your skin. This excellent documentary does a really good job of communicating that - as well as the ethical dilemmas of filming a project that may well kill the participant, also gradually revealing the strange family dynamics that make up the past of a person who chooses this course in life, and the inherent selfishness required to live like this. It's also stunningly shot - some of the most vertiginous footage ever captured, surely, as well as doing justice to the sheer beauty of Yosemite. Awe-inspiring.",1
7777,Perhaps one of the best documentaries I've ever seen,1
7778,"To be honest, my expectations were high, but I was bored the whole time, except when he finally started his climb.",0
7779,"Free Solo does a fantastic job of humanising Alex and his peers. This only builds the tension as the ultimate ascent of El Capitan approaches. The possibility of death is very real and is a reality that Alex's friends, loved ones and camera crew have to be ready for. 

Breathtaking cinematography for one of the most impressive sporting achievements you will ever witness.",1
